"activateable","associateEntityType","associateParentEntity","createable","custom","customSetting","deepCloneable","deletable","deprecatedAndHidden","feedEnabled","hasSubtypes","idEnabled","isInterface","isSubtype","keyPrefix","label","labelPlural","layoutable","mergeable","mruEnabled","name","queryable","replicateable","retrieveable","searchable","triggerable","undeletable","updateable"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Mavenlink Time Entry","Tag: Mavenlink Time Entry","false","false","false","mavenlink__Mavenlink_Time_Entry__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aJi","Mavenlink Time Entry","Mavenlink Time Entries","true","false","false","mavenlink__Mavenlink_Time_Entry__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Mavenlink Role","Change Event: Mavenlink Role","false","false","false","mavenlink__Mavenlink_Time__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Mavenlink Role","Tag: Mavenlink Role","false","false","false","mavenlink__Mavenlink_Time__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aJj","Mavenlink Role","Mavenlink Roles","true","false","false","mavenlink__Mavenlink_Time__c","true","true","true","false","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Package Configuration","Change Event: Package Configuration","false","false","false","mavenlink__PackageConfiguration__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"false","false","false",,"false","false","false","false","true",,"false",,"History: Package Configuration","History: Package Configuration","false","false","false","mavenlink__PackageConfiguration__History","true","true","true","false","false","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Share: Package Configuration","Share: Package Configuration","false","false","false","mavenlink__PackageConfiguration__Share","true","false","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Package Configuration","Tag: Package Configuration","false","false","false","mavenlink__PackageConfiguration__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aJl","Package Configuration","Package Configuration","true","false","true","mavenlink__PackageConfiguration__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: BestBetsCache","Change Event: BestBetsCache","false","false","false","mkto_si__BestBetsCache__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: BestBetsCache","Tag: BestBetsCache","false","false","false","mkto_si__BestBetsCache__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","a6k","BestBetsCache","BestBetsCache","true","false","false","mkto_si__BestBetsCache__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Best Bets View Detail","Change Event: Best Bets View Detail","false","false","false","mkto_si__Best_Bets_View_Detail__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Best Bets View Detail","Tag: Best Bets View Detail","false","false","false","mkto_si__Best_Bets_View_Detail__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","a6l","Best Bets View Detail","Best Bets View Details","true","false","false","mkto_si__Best_Bets_View_Detail__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Best Bets View","Change Event: Best Bets View","false","false","false","mkto_si__Best_Bets_View__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Best Bets View","Tag: Best Bets View","false","false","false","mkto_si__Best_Bets_View__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","a6m","Best Bets View","Best Bets Views","true","false","false","mkto_si__Best_Bets_View__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: EmailActivityCache","Change Event: EmailActivityCache","false","false","false","mkto_si__EmailActivityCache__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: EmailActivityCache","Tag: EmailActivityCache","false","false","false","mkto_si__EmailActivityCache__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","a6n","EmailActivityCache","EmailActivityCache","true","false","false","mkto_si__EmailActivityCache__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: GetMethodArgu","Change Event: GetMethodArgu","false","false","false","mkto_si__Get_Method_Argus__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"false","false","false",,"false","false","false","false","true",,"false",,"History: GetMethodArgu","History: GetMethodArgu","false","false","false","mkto_si__Get_Method_Argus__History","true","true","true","false","false","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: GetMethodArgu","Tag: GetMethodArgu","false","false","false","mkto_si__Get_Method_Argus__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","a6o","GetMethodArgu","GetMethodArgus","true","false","false","mkto_si__Get_Method_Argus__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: GroupedWebActivityCache","Change Event: GroupedWebActivityCache","false","false","false","mkto_si__GroupedWebActivityCache__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: GroupedWebActivityCache","Tag: GroupedWebActivityCache","false","false","false","mkto_si__GroupedWebActivityCache__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","a6p","GroupedWebActivityCache","GroupedWebActivityCache","true","false","false","mkto_si__GroupedWebActivityCache__c","true","true","true","true","true","true","true"
"false",,,"true","true","false",,"false","false","false","false","false",,"false","e0I","Integration Log Event","Integration Log Events","false","false","false","mkto_si__Integration_Log_Event__e","false","false","false","false","true","false","false"
"false",,,"false","true","false",,"false","false","false","false","true",,"false","m1g","Integration Log Handler","Integration Log Handlers","true","false","true","mkto_si__Integration_Log_Handler__mdt","true","false","true","false","false","false","false"
"false",,,"false","true","false",,"false","false","false","false","true",,"false","m1h","Integration Log Setting","Integration Log Settings","true","false","true","mkto_si__Integration_Log_Setting__mdt","true","false","true","false","false","false","false"
